UF,Cod.Item,Produto,CFOP,NCM,ID utilização,Utilização,Valor,ICMS
AL,17315,CR MAOS TERR GENGIBRE 50 ML,5405,3304.99.90,10,Vda/Dev Vda Mer,1116.25,0.0
AL,17316,DIFUSOR TERR GENGIBRE 250 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,17153.27,3266.55
AL,17318,SAB TERR GENGIBRE 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,301.27,0.0
AL,17321,VELA TERR GENGIBRE 180 GR,5102,3406.00.00,10,Vda/Dev Vda Mer,4423.11,844.21
AL,17328,CR BEBE CONTRA ASSADURAS DERMOCALM 50G,5405,3304.99.90,10,Vda/Dev Vda Mer,1459.43,0.0
AL,17329,CR BEBE CONTRA ASSADURAS DERMOCALM 300G,5405,3304.99.90,10,Vda/Dev Vda Mer,2578.12,0.0
AL,17330,AGUA DERMOCALM BB PELE SENSIVEIS 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,3493.7,0.0
AL,17374,SAB LIQ TRAD ODOR DE ROSAS 320 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1331.5,0.0
AL,17376,SAB LIQ TRAD RAIZ DO ORIENTE 320ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1334.8,0.0
AL,17377,SAB LIQ TRAD PATCHOULY 320 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,505.25,0.0
AL,17378,SAB LIQ TRAD LIMA DA PERSIA 320 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,862.45,0.0
AL,17379,SAB LIQ TRAD AMAZONIAN 320 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,907.1,0.0
AL,17410,SAB GLIC BEBE CAMOMILA 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,291.9,0.0
AL,17412,SAB LIQ BEBE CAMOMILA 250 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1331.25,0.0
AL,17413,REFIL SAB GLIC BEBE CAMOMILA 250 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,794.0,0.0
AL,17415,HIDRAT BEBE CAMOMILA 120ML,5405,3304.99.90,10,Vda/Dev Vda Mer,538.9,0.0
AL,17465,PERFUME PATCHOUL 100 ML,5405,3303.00.10,10,Vda/Dev Vda Mer,11387.5,0.0
AL,17466,PERFUME LICHIA E PIMENTA 100 ML,5405,3303.00.10,10,Vda/Dev Vda Mer,17478.74,0.0
AL,17637,PERFUME AURA 100 ML,5405,3303.00.10,10,Vda/Dev Vda Mer,17612.5,0.0
AL,17659,COLONIA ROSA DAMASCENA 300ML,5405,3303.00.20,10,Vda/Dev Vda Mer,18675.97,0.0
AL,17683,CR NUTRIT GLICERINA ERVA DOCE 60G,5405,3304.99.90,10,Vda/Dev Vda Mer,800.0,0.0
AL,17702,SAB VINTAGE SUZETTE 120G,5405,3401.11.90,10,Vda/Dev Vda Mer,3340.61,0.0
AL,17703,SAB LIQ VINTAGE SUZETTE 300ML,5405,3401.30.00,10,Vda/Dev Vda Mer,2597.5,0.0
AL,17704,HIDRATANTE VINT SUZETTE 300 ML,5405,3304.99.90,10,Vda/Dev Vda Mer,1284.25,0.0
AL,17705,DIFUSOR VINTAGE SUZETTE 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,5204.0,988.76
AL,17706,EAU TOILETTE VINTAGE SUZETTE 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,6079.3,0.0
AL,17711,MIX FRUTAS CITRICAS 6X90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,4602.4,0.0
AL,17712,BALM LABIAL LIMAO 13 GR,5405,3304.10.00,10,Vda/Dev Vda Mer,1224.0,0.0
AL,17713,BALM LABIAL TANGERINA 13 GR,5405,3304.10.00,10,Vda/Dev Vda Mer,2218.0,0.0
AL,17714,BALM LABIAL POMELO 13 GR,5405,3304.10.00,10,Vda/Dev Vda Mer,7145.99,0.0
AL,17753,DIFUSOR VINT REAL 500 ML C4,5102,3307.49.00,10,Vda/Dev Vda Mer,17245.65,3289.47
AL,17815,COL TERRAP MENTA E ALECRIM,5405,3303.00.20,10,Vda/Dev Vda Mer,18119.13,0.0
AL,17816,COL TERRAP MANDARINA E SANDALO,5405,3303.00.20,10,Vda/Dev Vda Mer,17761.13,0.0
AL,17817,COL TERRAP CARDAMOMO E GENGIBRE,5405,3303.00.20,10,Vda/Dev Vda Mer,21173.85,0.0
AL,17818,COL TERRAP BERGAMOTA E FLOR DE LARANJEIR,5405,3303.00.20,10,Vda/Dev Vda Mer,26509.92,0.0
AL,17824,ESMALTE PINK AMY 10 ML,5405,3304.30.00,10,Vda/Dev Vda Mer,537.82,0.0
AL,17827,ESMALTE PINK REBECCA 10 ML,5405,3304.30.00,10,Vda/Dev Vda Mer,479.25,0.0
AL,17828,ESMALTE PINK FRANCESCA 10 ML,5405,3304.30.00,10,Vda/Dev Vda Mer,284.0,0.0
AL,17829,ESMALTE PINK ALMA 10 ML,5405,3304.30.00,10,Vda/Dev Vda Mer,468.58,0.0
AL,17833,VELA CAJUEIRO 180G,5102,3406.00.00,10,Vda/Dev Vda Mer,1755.0,333.45
AL,17849,PERFUME FAVA TONKA 100 ML,5405,3303.00.10,10,Vda/Dev Vda Mer,7422.4,0.0
AL,17850,PERFUME SANTALUM 100 ML,5405,3303.00.10,10,Vda/Dev Vda Mer,10537.5,0.0
AL,17899,SAB LIQ AGUAS ROSMARINO 500 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,4131.05,0.0
AL,17900,KIT DUO LAVANDA,5405,3307.49.00,10,Vda/Dev Vda Mer,9986.75,0.0
AL,17902,KIT DUO ROSMARINO,5405,3307.49.00,10,Vda/Dev Vda Mer,3085.25,0.0
AL,17933,VELA CARIOCA 180G,5102,3406.00.00,10,Vda/Dev Vda Mer,7127.12,1357.14
AL,17934,VELA SUZETTE 180G,5102,3406.00.00,10,Vda/Dev Vda Mer,1716.33,326.11
AL,17952,EAU TOILETTE VINTAGE SANDALO 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,9349.35,0.0
AL,17953,EAU TOILETTE VINTAGE CEDRO 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,4805.45,0.0
AL,17954,EAU TOILETTE VINTAGE VETIVER 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,2464.21,0.0
AL,17955,EAU TOILETTE VINTAGE TONKA 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,13883.8,0.0
AL,17964,EAU TOILETTE VINTAGE AMBAR 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,6186.35,0.0
AL,18009,COLONIA AGUAS PEONIA 260 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,4203.9,0.0
AL,18010,SAB AGUAS PEONIA 150G,5405,3401.11.90,10,Vda/Dev Vda Mer,11525.15,0.0
AL,18102,SAB LIQ MEDIT LIMAO SICILIANO,5405,3401.30.00,10,Vda/Dev Vda Mer,3156.3,0.0
AL,18103,SAB LIQ MEDIT GERANIO,5405,3401.30.00,10,Vda/Dev Vda Mer,552.93,0.0
AL,18106,DEO COLONIA MEDIT GERANIO 200 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,9706.35,0.0
AL,18108,SAB MEDIT GERANIO 100 GR,6108,3401.11.90,10,Vda/Dev Vda Mer,18.0,1.26
AL,18108,SAB MEDIT GERANIO 100 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,414.21,0.0
AL,18146,REFIL SAB LIQ GLICERINA TRADICIONAL,5405,3401.30.00,10,Vda/Dev Vda Mer,1359.35,0.0
AL,18147,REFIL SAB LIQ ODOR DE ROSAS,5405,3401.30.00,10,Vda/Dev Vda Mer,658.4,0.0
AL,18183,LOCAO HIDRAT BEBE PELE SENSIVEL 300ML,5405,3304.99.90,10,Vda/Dev Vda Mer,1394.4,0.0
AL,18202,PERFUME METROPOLE 100 ML,5405,3303.00.10,10,Vda/Dev Vda Mer,3089.37,0.0
AL,18210,KIT ORIGENS LATA SAB+HIDRA GERANIO,5405,3304.99.90,10,Vda/Dev Vda Mer,3607.9,0.0
AL,18212,VELA AGUAS LAVANDA 260GR,5102,3406.00.00,10,Vda/Dev Vda Mer,4112.3,784.44
AL,18322,COLONIA BEBE CAMOMILA 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,6248.76,0.0
AL,18323,COLONIA BEBE TRADICIONAL 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,8230.07,0.0
AL,18324,COLONIA BEBE ERVA DOCE 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,8593.55,0.0
AL,18325,COLONIA BEBE LAVANDA 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,13021.05,0.0
AL,18438,PERFUME BRISA 100 ML,5405,3303.00.10,10,Vda/Dev Vda Mer,5025.0,0.0
AL,18465,KIT SAB VINT RESGATE 5X120G C6,5405,3401.11.90,10,Vda/Dev Vda Mer,30384.0,0.0
AL,18470,COL ROLL-ON ROSMARINO 8ML,5405,3303.00.20,10,Vda/Dev Vda Mer,4193.4,0.0
AL,18471,COL ROLL-ON LAVANDA 8ML,5405,3303.00.20,10,Vda/Dev Vda Mer,4895.64,0.0
AL,18535,HIDRAT BEBE TRADICIONAL 120ML,5405,3304.99.90,10,Vda/Dev Vda Mer,713.89,0.0
AL,18537,HIDRAT BEBE LAVANDA 120ML,5405,3304.99.90,10,Vda/Dev Vda Mer,761.1,0.0
AL,18538,HIDRAT BEBE P. SENSIVEIS 120ML,5405,3304.99.90,10,Vda/Dev Vda Mer,818.8,0.0
AL,18539,HIDRAT BEBE ERVA DOCE 120ML,5405,3304.99.90,10,Vda/Dev Vda Mer,797.97,0.0
AL,18607,REFIL SAB LIQ GLICERINA ERVA DOCE,5405,3401.30.00,10,Vda/Dev Vda Mer,1270.72,0.0
AL,18610,REFIL SAB LIQ LIMA DA PERSIA,5405,3401.30.00,10,Vda/Dev Vda Mer,342.81,0.0
AL,18611,REFIL SAB LIQ AMAZONIAN,5405,3401.30.00,10,Vda/Dev Vda Mer,718.35,0.0
AL,18661,DEO COL PH MANDARINA 200ML,5405,3307.20.10,10,Vda/Dev Vda Mer,6276.16,0.0
AL,18662,SAB ORIG MANDARINA 100G,5405,3401.11.90,10,Vda/Dev Vda Mer,348.77,0.0
AL,18662,SAB ORIG MANDARINA 100G,6108,3401.11.90,10,Vda/Dev Vda Mer,12.0,0.84
AL,18720,COL TERR LAVANDA E CEDRO,5405,3303.00.20,10,Vda/Dev Vda Mer,30143.2,0.0
AL,18797,PERFUME FLOR DE CAJUEIRO 100 ML,5405,3303.00.10,10,Vda/Dev Vda Mer,24314.37,0.0
AL,18798,VELA FLOR DE CAJUEIRO 180G,5102,3406.00.00,10,Vda/Dev Vda Mer,1620.0,310.5
AL,18800,KIT ORIGENS HIDRA + SAB LIMAO,5405,3304.99.90,10,Vda/Dev Vda Mer,1848.27,0.0
AL,18807,VELA VIC LATA AMARANTHUS 260G,5102,3406.00.00,10,Vda/Dev Vda Mer,5593.2,1064.83
AL,18808,VELA VIC LATA ORQUIDEA 260G,5102,3406.00.00,10,Vda/Dev Vda Mer,3700.18,703.98
AL,18809,KIT VIC DUO AMARANTHUS,5405,3307.49.00,10,Vda/Dev Vda Mer,4902.0,0.0
AL,18826,CREME MAOS ORIGENS GERANIO 50G,5405,3304.99.90,10,Vda/Dev Vda Mer,1757.8,0.0
AL,18827,CREME MAOS ORIGENS LIMAO 50G,5405,3304.99.90,10,Vda/Dev Vda Mer,3307.35,0.0
AL,18852,SAB LIQ ANTISSEP TRAD 300ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1980.9,0.0
AL,19004,REFIL SAB TERRAP LAVANDA 300ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1735.81,0.0
AL,19005,REFIL SAB TERRAP CALENDULA 300ML,5405,3401.30.00,10,Vda/Dev Vda Mer,768.08,0.0
AL,19006,REFIL SAB TERRAP CASTANHA 300ML,5405,3401.30.00,10,Vda/Dev Vda Mer,197.22,0.0
AL,19048,LATA VINTAGE MUSICA CIRCO,5405,3304.99.90,10,Vda/Dev Vda Mer,3300.0,0.0
AL,19053,COLONIA OUD 300ML,5405,3303.00.20,10,Vda/Dev Vda Mer,20843.54,0.0
AL,19056,COLONIA GERANIO E GRAPEFRUIT 300ML,5405,3303.00.20,10,Vda/Dev Vda Mer,8642.1,0.0
AL,19078,SAB LIQ TRAD TOQUE DE LAVANDA 320 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1210.48,0.0
AL,19085,EAU TOILETTE VINTAGE COURO 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,4886.0,0.0
AL,19107,COL GRAN FOLHA LARANJ 100ML C6,5405,3303.00.20,10,Vda/Dev Vda Mer,10046.3,0.0
AL,19108,COLONIA LIMAO E NEROLI 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,21326.35,0.0
AL,19118,COLONIA GERANIO E GRAPEFRUIT 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,4118.3,0.0
AL,19119,COLONIA VERBENA 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,13058.25,0.0
AL,19120,SAB LIQ BEBE TRADICIONAL 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,16436.0,0.0
AL,19128,PERF VINT ELIXIR 1870 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,7613.75,0.0
AL,19130,PERF VINT IMPERIAL 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,11661.25,0.0
AL,19131,PERF VINT BOEMIA 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,38390.41,0.0
AL,19138,SAB AGUAS FOLHAS DE FIGO 150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,12157.48,0.0
AL,19139,COLONIA AGUAS FOLHAS DE FIGO 50ML,5405,3303.00.20,10,Vda/Dev Vda Mer,925.6,0.0
AL,19140,DIFUSOR AGUAS F. DE FIGO 250 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,2861.25,543.64
AL,19144,COLONIA OUD 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,11752.79,0.0
AL,19146,DEO COL TRAD ODOR DE ROSAS 100ML,5405,3307.20.10,10,Vda/Dev Vda Mer,3624.0,0.0
AL,19197,SAB VINTAGE BOSSA 120G,5405,3401.11.90,10,Vda/Dev Vda Mer,8809.56,0.0
AL,19198,KIT VINT SAB BOSSA 4X120 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,1185.9,0.0
AL,19216,HIDRATANTE VINTAGE BOSSA 300ML,5405,3304.99.90,10,Vda/Dev Vda Mer,5503.57,0.0
AL,19217,SAB LIQ VINT BOSSA 300ML,5405,3401.30.00,10,Vda/Dev Vda Mer,4650.0,0.0
AL,19218,DIFUSOR VINTAGE BOSSA 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,10625.25,2028.8
AL,19255,EAU TOILETTE VINTAGE BOSSA 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,32356.67,0.0
AL,19273,COLONIA AGUAS ROSMARINO 50ML,5405,3303.00.20,10,Vda/Dev Vda Mer,1424.0,0.0
AL,19299,VELA BOSSA 180G,5102,3406.00.00,10,Vda/Dev Vda Mer,3554.57,675.38
AL,19300,VELA AGUAS FOLHAS DE FIGO 260GR,5102,3406.00.00,10,Vda/Dev Vda Mer,94.4,18.88
AL,19306,SHAMPOO SUAVE PET 500ML,5102,3305.10.00,10,Vda/Dev Vda Mer,873.6,218.4
AL,19307,SHAMPOO NEUTRO PET 500ML,5102,3305.10.00,10,Vda/Dev Vda Mer,2940.0,735.0
AL,19308,SHAMPOO AZUL PET 500ML,5102,3305.10.00,10,Vda/Dev Vda Mer,1384.01,346.0
AL,19309,SHAMP BRILHO INTE PET 500ML,5102,3305.10.00,10,Vda/Dev Vda Mer,1398.04,349.51
AL,19310,SHAMPOO DESEMBARACA PET 500ML,5102,3305.10.00,10,Vda/Dev Vda Mer,1741.6,435.4
AL,19311,COND DESEMBARACAD PET 500ML,5102,3305.90.00,10,Vda/Dev Vda Mer,1436.4,359.1
AL,19312,COND NEUTRO PET 500ML,5102,3305.90.00,10,Vda/Dev Vda Mer,1372.0,343.0
AL,19313,COND BRILHO INTEN PET 500ML,5102,3305.90.00,10,Vda/Dev Vda Mer,532.0,133.0
AL,19314,FLUIDO DESEMBARAC PET 200ML,5102,3307.90.00,10,Vda/Dev Vda Mer,1083.6,270.93
AL,19315,COLONIA PET 120 ML,5102,3307.20.10,10,Vda/Dev Vda Mer,2009.1,502.31
AL,19315,COLONIA PET 120 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,185.0,0.0
AL,19316,VELA AGUAS LAVANDA FOLHA 260GR,5102,3406.00.00,10,Vda/Dev Vda Mer,118.0,22.42
AL,19318,SAB VINTAGE AURORA 120G,5405,3401.11.90,10,Vda/Dev Vda Mer,4263.91,0.0
AL,19320,HIDRATANTE VINT AURORA 300 ML,5405,3304.99.90,10,Vda/Dev Vda Mer,2315.5,0.0
AL,19321,DIFUSOR VINTAGE AURORA 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,9472.8,1805.34
AL,19342,VELA VINT VERBENA 80G,5102,3406.00.00,10,Vda/Dev Vda Mer,1152.9,219.06
AL,19363,VELA VINT VERBENA 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,2140.0,406.6
AL,19396,SAB LIQ VINT VERBENA 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,3146.5,0.0
AL,19401,ESMALTE PINK DANDARA 10 ML,5405,3304.30.00,10,Vda/Dev Vda Mer,369.2,0.0
AL,19402,ESMALTE PINK PETRA 10 ML,5405,3304.30.00,10,Vda/Dev Vda Mer,436.65,0.0
AL,19403,ESMALTE PINK ROSA 10 ML,5405,3304.30.00,10,Vda/Dev Vda Mer,195.25,0.0
AL,19404,ESMALTE PINK SIMONE 10 ML,5405,3304.30.00,10,Vda/Dev Vda Mer,518.31,0.0
AL,19405,ESMALTE PINK SOPHIE 10 ML,5405,3304.30.00,10,Vda/Dev Vda Mer,686.92,0.0
AL,19406,ESMALTE PINK CONSTANCE 10 ML,5405,3304.30.00,10,Vda/Dev Vda Mer,734.85,0.0
AL,19408,SAB LIQ AGUAS FOLHAS DE FIGO 500 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,3453.45,0.0
AL,19410,DIFUSOR VINT BOSSA 500 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,7057.5,1344.82
AL,19411,VELA VINT LIMAO TAITI & NEROLI 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,636.9,121.98
AL,19437,HIDRATANTE ORIGENS MANDARINA 240ML,5405,3304.99.90,10,Vda/Dev Vda Mer,692.16,0.0
AL,19483,EAU TOILETTE VINTAGE AURORA 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,14069.63,0.0
AL,19529,KIT VIC DUO JARDIM SICILIANO,5102,3307.49.00,10,Vda/Dev Vda Mer,193.5,38.7
AL,19529,KIT VIC DUO JARDIM SICILIANO,5405,3307.49.00,10,Vda/Dev Vda Mer,1440.5,0.0
AL,19558,SAB LIQ VINTAGE AURORA 300ML,5405,3401.30.00,10,Vda/Dev Vda Mer,2148.0,0.0
AL,19561,VELA VIC LATA JARDIM SICILIANO 260G,5102,3406.00.00,10,Vda/Dev Vda Mer,719.8,137.81
AL,19606,BALM LABIAL ROSA DAMASCENA 13 GR,5405,3304.10.00,10,Vda/Dev Vda Mer,1556.0,0.0
AL,19608,PERF VINT EPOQUE TROPICAL 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,55241.15,0.0
AL,19610,PERFUME FLOR DE MAIO 100 ML,5405,3303.00.10,10,Vda/Dev Vda Mer,8275.0,0.0
AL,19638,COLONIA AGUAS FOLHAS DE FIGO 260ML,5405,3303.00.20,10,Vda/Dev Vda Mer,2430.0,0.0
AL,19669,KIT SAB CAJUEIRO 2X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,840.0,0.0
AL,19694,COLONIA LAVANDA 300ML,5405,3303.00.20,10,Vda/Dev Vda Mer,20617.16,0.0
AL,19695,COLONIA LAVANDA 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,17353.7,0.0
AL,19696,VELA VINT LAVANDA 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,1770.0,336.3
AL,19697,COLONIA AGUAS VETIVER 260ML,5405,3303.00.20,10,Vda/Dev Vda Mer,6290.46,0.0
AL,19698,DIFUSOR AGUAS VETIVER 250 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,3088.75,588.38
AL,19699,SAB AGUAS VETIVER 150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,11191.78,0.0
AL,19700,VELA AGUAS VETIVER 260GR,5102,3406.00.00,10,Vda/Dev Vda Mer,997.1,191.34
AL,19706,SAB LIQ VINT GERANIO E GRAPEFRUIT 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1161.3,0.0
AL,19741,KIT DUO FOLHAS DE FIGO,5102,3302.90.99,10,Vda/Dev Vda Mer,1376.0,261.47
AL,19751,VELA VINT GERANIO E GRAPEFRUIT 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,224.77,42.71
AL,19829,VELA VINT GERANIO E GRAPEFRUIT 80GR,5102,3406.00.00,10,Vda/Dev Vda Mer,1556.1,297.55
AL,19845,ALCOOL EM GEL PINK 85 GR,5102,3808.94.29,10,Vda/Dev Vda Mer,323.05,61.94
AL,19846,SAB LIQ VINT LAVANDA 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,4461.7,0.0
AL,19924,KIT ORIGENS LATA LIMAO SICILIANO,5405,3304.99.90,10,Vda/Dev Vda Mer,9966.74,0.0
AL,19977,SH BEBE CAMOMILA 250 ML,5405,3305.10.00,10,Vda/Dev Vda Mer,685.0,0.0
AL,19978,COND BEBE CAMOMILA 250 ML,5405,3305.90.00,10,Vda/Dev Vda Mer,360.0,0.0
AL,19979,SAB LIQ BEBE LAVANDA 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,9423.75,0.0
AL,20016,COLONIA VINT PASSEIO ENCANTADO 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,14601.85,0.0
AL,20032,KIT DUO VELAS FOLHA IMPERIAL 2X75 GR,5102,3302.90.99,10,Vda/Dev Vda Mer,1045.27,198.63
AL,20047,DIFUSOR VINT FOLHA IMPERIAL 500 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,4192.5,796.66
AL,20088,SPRAY CORPO E CABELO SALVIA 59 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,47.25,0.0
AL,20090,KIT ORIGENS FIBRALATA ALFAZEMA PROVEN,5405,3304.99.90,10,Vda/Dev Vda Mer,2060.8,0.0
AL,20092,SAB LIQ ORIGENS ALFAZEMA 360 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,2617.65,0.0
AL,20093,SAB LIQ ORIGENS MANDARINA 360 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,616.87,0.0
AL,20094,SAB LIQ ORIGENS NECTARINA 360 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1658.16,0.0
AL,20096,HIDRATANTE ORIGENS ALFAZEMA 240 ML,5405,3304.99.90,10,Vda/Dev Vda Mer,1563.7,0.0
AL,20098,HIDRATANTE ORIGENS LIMAO SICIL 240 ML,5405,3304.99.90,10,Vda/Dev Vda Mer,3182.5,0.0
AL,20100,SPRAY CORPORAL ORIGENS ALFAZEMA  59 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,1207.23,0.0
AL,20101,SPRAY CORPORAL ORIGENS LIMAO SIC  59 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,1957.38,0.0
AL,20110,SPRAY AMBIENTE AGUAS ROSMARINO 150ML,5102,3307.49.00,10,Vda/Dev Vda Mer,4395.6,1098.9
AL,20111,SPRAY AMBIENTE AGUAS LAVANDA 150ML,5102,3307.49.00,10,Vda/Dev Vda Mer,3747.6,936.9
AL,20141,BASE E EXTRA BRILHO FORTIFICANTE 10ML,5405,3304.30.00,10,Vda/Dev Vda Mer,2709.87,0.0
AL,20194,KIT VINT ESP PARQUE BOMBOM 2022 4X50G,5405,3401.11.90,10,Vda/Dev Vda Mer,642.6,0.0
AL,20209,DIFUSOR VINT LAVANDA 500ML,5102,3307.49.00,10,Vda/Dev Vda Mer,5908.25,1122.63
AL,20310,KIT SAB VINT LAVANDA 4X90G,5405,3401.11.90,10,Vda/Dev Vda Mer,951.5,0.0
AL,20353,VELA BIBLIOTECA LICHIA E PIMENTA 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,3361.5,638.69
AL,20378,KIT GLICERINA TRADICIONAL HISTORICO 4X90,5405,3401.11.90,10,Vda/Dev Vda Mer,1085.16,0.0
AL,20395,PERFUME BEM ME QUERO 100ML,5405,3303.00.10,10,Vda/Dev Vda Mer,12650.0,0.0
AL,20420,VELA BIBLIOTECA BRISA 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,1059.75,202.7
AL,20421,VELA BIBLIOTECA SANTALUM 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,607.5,117.86
AL,20427,CAIXA GRANADO PRESENTE G,5102,4819.20.00,10,Vda/Dev Vda Mer,747.9,142.1
AL,20446,KIT VINT SAB CARIOCA 4X120G,5405,3401.11.90,10,Vda/Dev Vda Mer,1162.45,0.0
AL,20447,KIT FIBROLATA VINT CARIOCA,5405,3307.49.00,10,Vda/Dev Vda Mer,7062.59,0.0
AL,20461,SAB VINT LIMAO&NEROL 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1213.35,0.0
AL,20496,VELA VINT SANDALO 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,634.0,121.81
AL,20497,VELA VINT TONKA 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,550.0,104.5
AL,20498,VELA VINT COURO 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,135.0,25.65
AL,20499,PROT SOLAR BEBE FPS70 120ML,5405,3304.99.90,10,Vda/Dev Vda Mer,2478.65,0.0
AL,20706,SAB LIQ BEBE CAMOMILA 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,7993.66,0.0
AL,20722,KIT MALETA JOGO CIRCO,5405,3304.99.90,10,Vda/Dev Vda Mer,3995.0,0.0
AL,20723,KIT MALETA JOGO PASSEIO ENC,5405,3304.99.90,10,Vda/Dev Vda Mer,3230.0,0.0
AL,20739,KIT PINK BOMBOM CERA+CMAOS,5405,3304.99.90,10,Vda/Dev Vda Mer,1202.4,0.0
AL,20740,KIT PINK BOMBOM MANT+PPOMES,5405,3304.30.00,10,Vda/Dev Vda Mer,4803.2,0.0
AL,20741,KIT PINK SPA DAS MAOS,5405,3304.30.00,10,Vda/Dev Vda Mer,1848.0,0.0
AL,20749,KIT LATA ORIG LIMAO 6X50G,5405,3401.11.90,10,Vda/Dev Vda Mer,4721.25,0.0
AL,20754,SAB GLIC HORTELÃ 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,390.5,0.0
AL,20756,SAB LIQ GLIC HORTELA 300 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1755.0,0.0
AL,20758,REFIL SAB LIQ HORTELA 300 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,538.12,0.0
AL,20759,SAB GLIC ROSA 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,436.8,0.0
AL,20762,SAB LIQ GLIC ROSA 300 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1247.5,0.0
AL,20765,REFIL SAB LIQ ROSA 300 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,517.75,0.0
AL,20774,KIT EXPERIMENTO COLONIA AGUAS,5405,3303.00.20,10,Vda/Dev Vda Mer,6053.39,0.0
